date,symbol,open,high,low,close,adj_close,volume,source
2017-10-09,GOOGL,49.750000,50.022999,49.575001,49.615501,49.179424,25910000,yahoo_finance_chart
2017-10-10,GOOGL,49.764999,49.873501,49.055500,49.389999,48.955898,23268000,yahoo_finance_chart
2017-10-11,GOOGL,49.452000,50.378502,49.396999,50.282501,49.840549,36300000,yahoo_finance_chart
2017-10-12,GOOGL,50.192001,50.577000,50.055000,50.282501,49.840549,30614000,yahoo_finance_chart
2017-10-13,GOOGL,50.455502,50.737999,50.353001,50.393501,49.950584,26552000,yahoo_finance_chart
2017-10-16,GOOGL,50.481499,50.599998,50.076000,50.467499,50.023922,21420000,yahoo_finance_chart
2017-10-17,GOOGL,50.372002,50.728001,50.302502,50.549999,50.105705,20260000,yahoo_finance_chart
2017-10-18,GOOGL,50.552502,50.815498,50.265999,50.637001,50.191936,25596000,yahoo_finance_chart
2017-10-19,GOOGL,50.237499,50.366001,49.865002,50.091999,49.651726,34284000,yahoo_finance_chart
2017-10-20,GOOGL,50.352501,50.432499,50.113499,50.253502,49.811813,32120000,yahoo_finance_chart
2017-10-23,GOOGL,50.258999,50.289501,49.154999,49.277000,48.843895,32786000,yahoo_finance_chart
2017-10-24,GOOGL,49.325001,49.463001,48.854000,49.424500,48.990093,28902000,yahoo_finance_chart
2017-10-25,GOOGL,49.313499,49.721500,48.886002,49.573002,49.137291,30574000,yahoo_finance_chart
2017-10-26,GOOGL,49.923500,50.325500,49.523499,49.570999,49.135303,47396000,yahoo_finance_chart
2017-10-27,GOOGL,51.549500,53.181000,51.342499,51.683498,51.229237,103682000,yahoo_finance_chart
2017-10-30,GOOGL,51.458000,51.991501,51.116501,51.656502,51.202484,46804000,yahoo_finance_chart
2017-10-31,GOOGL,51.650002,52.049999,51.314999,51.652000,51.198017,30326000,yahoo_finance_chart
2017-11-01,GOOGL,51.816002,52.393002,51.700001,52.130001,51.671810,43262000,yahoo_finance_chart
2017-11-02,GOOGL,51.999500,52.276001,51.432999,52.148499,51.690151,26694000,yahoo_finance_chart
2017-11-03,GOOGL,52.137501,52.533001,51.882500,52.499500,52.038059,27770000,yahoo_finance_chart
2017-11-06,GOOGL,52.455002,52.629501,52.099998,52.133999,51.675781,18294000,yahoo_finance_chart
2017-11-07,GOOGL,52.482498,52.670502,52.150002,52.619499,52.157009,26104000,yahoo_finance_chart
2017-11-08,GOOGL,52.502499,53.134499,52.352501,52.914501,52.449421,24276000,yahoo_finance_chart
2017-11-09,GOOGL,52.400002,52.543999,51.792500,52.386002,51.925564,35892000,yahoo_finance_chart
2017-11-10,GOOGL,52.193501,52.331501,52.061001,52.207500,51.748638,19442000,yahoo_finance_chart
2017-11-13,GOOGL,52.040001,52.437000,51.963001,52.060001,51.602432,18814000,yahoo_finance_chart
2017-11-14,GOOGL,51.886002,52.115002,51.466499,52.082001,51.624241,21012000,yahoo_finance_chart
2017-11-15,GOOGL,51.750000,51.981499,51.537998,51.820499,51.365032,18106000,yahoo_finance_chart
2017-11-16,GOOGL,51.937500,52.588001,51.900002,52.423500,51.962734,23768000,yahoo_finance_chart
2017-11-17,GOOGL,52.490002,52.549999,51.686501,51.794498,51.339264,26712000,yahoo_finance_chart
2017-11-20,GOOGL,51.799999,51.935001,51.633999,51.733002,51.278305,17526000,yahoo_finance_chart
2017-11-21,GOOGL,52.001999,52.519501,51.957001,52.514999,52.053436,22206000,yahoo_finance_chart
2017-11-22,GOOGL,52.557999,52.771500,52.362499,52.596001,52.133720,14538000,yahoo_finance_chart
2017-11-24,GOOGL,52.719501,53.003502,52.596001,52.826000,52.361698,16492000,yahoo_finance_chart
2017-11-27,GOOGL,52.928501,53.652000,52.738499,53.600498,53.129383,35430000,yahoo_finance_chart
2017-11-28,GOOGL,53.699501,54.000000,52.727001,53.164501,52.697220,36424000,yahoo_finance_chart
2017-11-29,GOOGL,52.808998,52.938499,51.482498,51.868999,51.413113,55866000,yahoo_finance_chart
2017-11-30,GOOGL,51.997002,52.207001,51.503502,51.808498,51.353138,45092000,yahoo_finance_chart
2017-12-01,GOOGL,51.520500,51.862000,50.845001,51.253502,50.803020,37762000,yahoo_finance_chart
2017-12-04,GOOGL,51.389999,51.567001,50.460999,50.593498,50.148819,38778000,yahoo_finance_chart
2017-12-05,GOOGL,50.549500,51.834000,50.116001,50.980000,50.531918,38998000,yahoo_finance_chart
2017-12-06,GOOGL,50.826000,51.979000,50.765499,51.636002,51.182163,28710000,yahoo_finance_chart
2017-12-07,GOOGL,51.803501,52.445999,51.768002,52.228500,51.769447,30866000,yahoo_finance_chart
2017-12-08,GOOGL,52.590500,52.820999,52.292999,52.469002,52.007839,31170000,yahoo_finance_chart
2017-12-11,GOOGL,52.555500,52.799999,52.206001,52.598499,52.136200,23254000,yahoo_finance_chart
2017-12-12,GOOGL,52.500000,53.125000,52.243500,52.438499,51.977604,33882000,yahoo_finance_chart
2017-12-13,GOOGL,52.604000,52.773998,52.328999,52.569500,52.107452,27680000,yahoo_finance_chart
2017-12-14,GOOGL,52.774502,53.354000,52.680000,52.873501,52.408783,30962000,yahoo_finance_chart
2017-12-15,GOOGL,53.188999,53.762501,53.004501,53.599998,53.128887,63760000,yahoo_finance_chart
2017-12-18,GOOGL,53.822498,54.324501,53.518501,54.254501,53.777641,30292000,yahoo_finance_chart
2017-12-19,GOOGL,54.151001,54.248501,53.613499,53.988998,53.514473,26350000,yahoo_finance_chart
2017-12-20,GOOGL,54.046001,54.061501,53.430000,53.678001,53.206211,28728000,yahoo_finance_chart
2017-12-21,GOOGL,53.769501,53.875999,53.450001,53.542500,53.071896,25640000,yahoo_finance_chart
2017-12-22,GOOGL,53.500000,53.585999,53.382000,53.443001,52.973274,17788000,yahoo_finance_chart
2017-12-26,GOOGL,53.431999,53.443001,52.931999,53.292500,52.824097,18376000,yahoo_finance_chart
2017-12-27,GOOGL,53.330002,53.413502,52.918999,53.009998,52.544075,22324000,yahoo_finance_chart
2017-12-28,GOOGL,53.112499,53.242001,52.668999,52.797501,52.333458,19884000,yahoo_finance_chart
2017-12-29,GOOGL,52.774502,52.902500,52.634998,52.669998,52.207066,23606000,yahoo_finance_chart
