date,symbol,open,high,low,close,adj_close,volume,source
2021-05-10,NVDA,14.787250,14.806000,14.250000,14.265750,14.213320,268904000,yahoo_finance_chart
2021-05-11,NVDA,13.825000,14.354750,13.750000,14.306250,14.253671,285584000,yahoo_finance_chart
2021-05-12,NVDA,14.009500,14.260250,13.709250,13.758500,13.707932,303408000,yahoo_finance_chart
2021-05-13,NVDA,14.033750,14.080750,13.459000,13.665250,13.615024,285404000,yahoo_finance_chart
2021-05-14,NVDA,13.890000,14.328000,13.748500,14.243000,14.190652,258616000,yahoo_finance_chart
2021-05-17,NVDA,14.157000,14.169250,13.853500,14.165500,14.113437,216980000,yahoo_finance_chart
2021-05-18,NVDA,14.267000,14.404250,14.004000,14.015750,13.964238,186256000,yahoo_finance_chart
2021-05-19,NVDA,13.566500,14.079500,13.543250,14.065750,14.014054,344000000,yahoo_finance_chart
2021-05-20,NVDA,14.302500,14.683750,14.270500,14.612500,14.558796,321592000,yahoo_finance_chart
2021-05-21,NVDA,15.163750,15.222000,14.869500,14.991750,14.936650,672992000,yahoo_finance_chart
2021-05-24,NVDA,15.212500,15.745000,15.176000,15.612000,15.554623,554816000,yahoo_finance_chart
2021-05-25,NVDA,15.766000,15.818500,15.482500,15.647750,15.590240,435408000,yahoo_finance_chart
2021-05-26,NVDA,15.734250,15.793750,15.586250,15.700000,15.642297,370440000,yahoo_finance_chart
2021-05-27,NVDA,15.699750,15.750000,15.460000,15.488000,15.431080,581476000,yahoo_finance_chart
2021-05-28,NVDA,15.501000,16.277500,15.501000,16.244499,16.184795,644536000,yahoo_finance_chart
2021-06-01,NVDA,16.270000,16.388250,15.903250,16.264500,16.204721,472804000,yahoo_finance_chart
2021-06-02,NVDA,16.252251,16.918751,16.235500,16.778250,16.716581,594168000,yahoo_finance_chart
2021-06-03,NVDA,16.700750,17.259001,16.583000,16.969749,16.907379,580008000,yahoo_finance_chart
2021-06-04,NVDA,17.112499,17.660999,17.095501,17.578251,17.513645,617120000,yahoo_finance_chart
2021-06-07,NVDA,17.571251,17.812500,17.192751,17.618999,17.554241,575756000,yahoo_finance_chart
2021-06-08,NVDA,17.527250,17.621500,17.250999,17.457001,17.392841,323848000,yahoo_finance_chart
2021-06-09,NVDA,17.515751,17.575001,17.255751,17.358250,17.298414,381656000,yahoo_finance_chart
2021-06-10,NVDA,17.350000,17.492001,17.176001,17.424999,17.364935,287772000,yahoo_finance_chart
2021-06-11,NVDA,17.479500,17.939251,17.443750,17.825251,17.763807,416308000,yahoo_finance_chart
2021-06-14,NVDA,17.906000,18.039499,17.662750,18.018749,17.956640,321376000,yahoo_finance_chart
2021-06-15,NVDA,17.915001,18.016251,17.728001,17.788500,17.727190,243032000,yahoo_finance_chart
2021-06-16,NVDA,17.790751,17.954750,17.584499,17.810249,17.748857,307124000,yahoo_finance_chart
2021-06-17,NVDA,17.774500,18.834999,17.756250,18.657249,18.592941,809656000,yahoo_finance_chart
2021-06-18,NVDA,18.784000,19.375000,18.584000,18.638750,18.574503,968856000,yahoo_finance_chart
2021-06-21,NVDA,18.435249,18.536501,17.822750,18.427250,18.363731,672384000,yahoo_finance_chart
2021-06-22,NVDA,18.471500,18.963751,18.386000,18.886749,18.821644,580144000,yahoo_finance_chart
2021-06-23,NVDA,19.007750,19.152750,18.907749,19.057249,18.991560,332356000,yahoo_finance_chart
2021-06-24,NVDA,19.227751,19.420000,19.088249,19.205500,19.139301,320924000,yahoo_finance_chart
2021-06-25,NVDA,19.280500,19.345501,18.894501,19.031000,18.965397,278364000,yahoo_finance_chart
2021-06-28,NVDA,19.361250,20.078751,19.319000,19.985001,19.916115,495436000,yahoo_finance_chart
2021-06-29,NVDA,19.882500,20.098749,19.657000,20.026751,19.957720,367632000,yahoo_finance_chart
2021-06-30,NVDA,19.999250,20.162500,19.863750,20.002501,19.933554,326568000,yahoo_finance_chart
2021-07-01,NVDA,20.125000,20.455999,20.018999,20.212000,20.142328,480136000,yahoo_finance_chart
2021-07-02,NVDA,20.440250,20.505251,20.287750,20.487000,20.416380,342764000,yahoo_finance_chart
2021-07-06,NVDA,20.737499,20.841999,20.350250,20.698500,20.627155,446708000,yahoo_finance_chart
2021-07-07,NVDA,20.853500,20.875000,20.332001,20.371750,20.301529,418428000,yahoo_finance_chart
2021-07-08,NVDA,19.856501,20.132999,19.700750,19.902750,19.834148,503300000,yahoo_finance_chart
2021-07-09,NVDA,19.962500,20.080250,19.754250,20.050249,19.981138,296624000,yahoo_finance_chart
2021-07-12,NVDA,20.240000,20.532749,20.187750,20.512501,20.441799,321984000,yahoo_finance_chart
2021-07-13,NVDA,20.400499,20.461250,20.114000,20.250000,20.180199,290708000,yahoo_finance_chart
2021-07-14,NVDA,20.357750,20.417749,19.752750,19.841499,19.773108,380100000,yahoo_finance_chart
2021-07-15,NVDA,19.811750,19.847000,18.858500,18.966249,18.900875,550564000,yahoo_finance_chart
2021-07-16,NVDA,19.030500,19.157000,18.073000,18.160999,18.098400,688224000,yahoo_finance_chart
2021-07-19,NVDA,17.915251,19.042000,17.865499,18.779751,18.715015,749060000,yahoo_finance_chart
2021-07-20,NVDA,18.730000,18.837999,18.164000,18.612000,18.547846,434687000,yahoo_finance_chart
2021-07-21,NVDA,18.882000,19.527000,18.742001,19.410000,19.343094,371017000,yahoo_finance_chart
2021-07-22,NVDA,19.642000,19.886999,19.275999,19.594000,19.526461,323826000,yahoo_finance_chart
2021-07-23,NVDA,19.656000,19.700001,19.250000,19.558001,19.490580,195672000,yahoo_finance_chart
2021-07-26,NVDA,19.311001,19.441999,18.914000,19.294001,19.227495,203943000,yahoo_finance_chart
2021-07-27,NVDA,19.264999,19.622000,18.740999,19.208000,19.141790,248863000,yahoo_finance_chart
2021-07-28,NVDA,19.319000,19.646000,18.995001,19.503000,19.435774,202191000,yahoo_finance_chart
2021-07-29,NVDA,19.518999,19.853001,19.327999,19.662001,19.594227,190781000,yahoo_finance_chart
2021-07-30,NVDA,19.417999,19.629999,19.263000,19.499001,19.431789,183497000,yahoo_finance_chart
2021-08-02,NVDA,19.700001,19.961000,19.361000,19.750000,19.681921,217444000,yahoo_finance_chart
2021-08-03,NVDA,19.740000,20.222000,19.219999,19.815001,19.746702,301811000,yahoo_finance_chart
2021-08-04,NVDA,19.990000,20.318001,19.827999,20.274000,20.204113,231309000,yahoo_finance_chart
2021-08-05,NVDA,20.500000,20.733000,20.341999,20.636999,20.565866,211435000,yahoo_finance_chart
2021-08-06,NVDA,20.524000,20.570000,20.209999,20.365999,20.295797,178497000,yahoo_finance_chart
2021-08-09,NVDA,20.445999,20.507999,20.143000,20.295000,20.225040,146443000,yahoo_finance_chart
2021-08-10,NVDA,20.322001,20.430000,19.834999,19.936001,19.867281,179238000,yahoo_finance_chart
2021-08-11,NVDA,20.042999,20.049000,19.430000,19.698999,19.631098,185925000,yahoo_finance_chart
2021-08-12,NVDA,19.870001,20.028999,19.620001,19.905001,19.836391,151652000,yahoo_finance_chart
2021-08-13,NVDA,19.905001,20.214001,19.851000,20.188000,20.118410,183063000,yahoo_finance_chart
2021-08-16,NVDA,20.135000,20.287001,19.452999,19.950001,19.881233,210876000,yahoo_finance_chart
2021-08-17,NVDA,19.684999,19.770000,19.267000,19.458000,19.390926,204585000,yahoo_finance_chart
2021-08-18,NVDA,19.500000,19.634001,19.000000,19.040001,18.974373,285913000,yahoo_finance_chart
2021-08-19,NVDA,19.493999,20.495001,18.761999,19.798000,19.729757,766555000,yahoo_finance_chart
2021-08-20,NVDA,19.990999,20.865000,19.933001,20.816000,20.744251,675741000,yahoo_finance_chart
2021-08-23,NVDA,20.971001,21.997000,20.950001,21.958000,21.882311,575807000,yahoo_finance_chart
2021-08-24,NVDA,21.753000,21.959000,21.535000,21.792999,21.717878,297299000,yahoo_finance_chart
2021-08-25,NVDA,21.737000,22.469999,21.722000,22.212999,22.136433,347701000,yahoo_finance_chart
2021-08-26,NVDA,22.200001,22.340000,21.790001,22.068001,21.991934,237940000,yahoo_finance_chart
2021-08-27,NVDA,22.184000,22.722000,22.167000,22.636000,22.557974,304722000,yahoo_finance_chart
2021-08-30,NVDA,22.830000,23.042999,22.551001,22.688000,22.609795,262580000,yahoo_finance_chart
2021-08-31,NVDA,22.695000,22.695000,22.120001,22.385000,22.311771,259850000,yahoo_finance_chart
2021-09-01,NVDA,22.485001,22.697001,22.357000,22.441000,22.367590,201767000,yahoo_finance_chart
2021-09-02,NVDA,22.518000,22.593000,22.295000,22.396000,22.322741,187834000,yahoo_finance_chart
2021-09-03,NVDA,22.325001,22.986000,22.200001,22.843000,22.768274,280532000,yahoo_finance_chart
2021-09-07,NVDA,22.833000,22.899000,22.521999,22.662001,22.587868,198107000,yahoo_finance_chart
2021-09-08,NVDA,22.513000,22.610001,21.976999,22.339001,22.265926,254434000,yahoo_finance_chart
